hotel_name,score,n_reviews,total_price,category,city_center_dist,neighborhood,free_cancellation,price_per_night
Hotel Locanda Ca' Foscari,7.5,735,591,Hotel,0.9,Dorsoduro,True,84.42857142857143
San Marco Design Suites,9.4,180,1014,Hotel,0.6,San Marco,True,144.85714285714286
Hotel Giorgione,8.3,1523,1555,Hotel,0.8,Cannaregio,True,222.14285714285714
Hotel San Giorgio,7.4,327,912,Hotel,0.5,San Marco,True,130.28571428571428
Riva del Vin BOUTIQUE HOTEL,8.8,990,1792,Hotel,0.5,San Polo,True,256.0
Hotel Pantalon,7.3,108,742,Hotel,1.0,Dorsoduro,True,106.0
Residenza La Campana,7.8,674,799,Hotel,0.3,San Marco,True,114.14285714285714
Hotel Moresco,9.6,540,1413,Hotel,1.4,Dorsoduro,True,201.85714285714286
Hotel Fontana,8.7,292,1089,Hotel,0.3,Castello,True,155.57142857142858
Alloggi Serena,8.8,410,951,Hotel,1.2,Santa Croce,True,135.85714285714286
Palazzo Lion Morosini,8.1,435,830,Hotel,0.6,Cannaregio,True,118.57142857142857
Ai Cherubini,9.6,710,1654,Hotel,0.6,San Marco,True,236.28571428571428
Hotel Al Piave,8.8,343,1269,Hotel,0.4,Castello,True,181.28571428571428
Hotel Metropole Venezia,8.8,679,3569,Hotel,0.5,Castello,True,509.85714285714283
Hotel Saturnia & International,8.9,2951,1922,Hotel,0.4,San Marco,True,274.57142857142856
Sogno di Giulietta e Romeo,8.6,486,1670,Hotel,0.8,San Polo,True,238.57142857142858
Canal View San Marco Luxury Rooms,9.1,115,1029,Other,0.3,San Marco,True,147.0
Hilton Molino Stucky Venice,7.8,2609,1770,Hotel,1.6,Giudecca,True,252.85714285714286
Charming Venice Apartments ,8.9,2565,1033,Apartment,0.4,Castello,True,147.57142857142858
Rio del Piombo Suites - 101 Flats in Venice,9.2,201,1085,Hotel,0.5,Castello,True,155.0
Antica Locanda al Gambero,8.5,1524,1401,Hotel,0.2,San Marco,True,200.14285714285714
Ca' Del Campo,8.6,1245,1958,Hotel,0.3,San Marco,True,279.7142857142857
Hotel Nani Mocenigo Palace,9.4,973,6113,Hotel,1.0,Dorsoduro,True,873.2857142857143
Palazzo Guardi,7.5,542,1613,Hotel,1.0,Dorsoduro,True,230.42857142857142
Ai Patrizi di Venezia,9.4,317,1058,Apartment,0.3,San Marco,True,151.14285714285714
Ca' Morosini,8.7,410,895,Hotel,0.6,San Marco,True,127.85714285714286
San Marco 4893,9.3,29,1221,Apartment,0.2,San Marco,True,174.42857142857142
Hotel Al Ponte Dei Sospiri,8.4,633,1658,Hotel,0.2,San Marco,True,236.85714285714286
Ca Francesca,9.2,132,833,Apartment,0.8,San Polo,True,119.0
Hotel Nazionale,8.0,483,885,Hotel,1.5,Cannaregio,True,126.42857142857143
Ca' Mariele,8.8,224,954,Apartment,0.6,San Marco,True,136.28571428571428
Casa Fenice,8.4,467,1397,Hotel,0.4,San Marco,True,199.57142857142858
Ca' Bragadin e Carabba,8.6,1336,1158,Hotel,0.5,Castello,True,165.42857142857142
Antica Casa Coppo ,8.1,810,1110,Hotel,0.3,San Marco,True,158.57142857142858
San Salvador - Rialto cozy room,0.0,0,849,Hotel,0.4,San Marco,True,121.28571428571429
DolceVita N 118,7.7,9,728,Apartment,0.7,San Marco,True,104.0
Residenza dell'Arte,0.0,0,705,Apartment,1.7,Giudecca,True,100.71428571428571
Elegant King Venice Flat,8.4,8,1497,Apartment,0.2,San Marco,True,213.85714285714286
Italianflat - Venetia Domus,8.1,8,1337,Apartment,18.2,Not specified,True,191.0
DolceVita N 387,8.0,8,973,Apartment,0.6,San Marco,True,139.0
Residenza Tiziano,7.6,78,955,Apartment,0.9,Cannaregio,True,136.42857142857142
Palazzetto Canossa,9.1,42,754,Hotel,1.3,Cannaregio,False,107.71428571428571
Venice Romantic Home,8.6,17,1077,Apartment,1.1,San Polo,True,153.85714285714286
Il Veliero Romantico,8.7,253,964,Hotel,1.6,Santa Croce,True,137.71428571428572
Cà Formosa,8.1,3,1015,Apartment,0.4,Castello,True,145.0
Ca Spada,0.0,0,1046,Hotel,0.9,Castello,True,149.42857142857142
Cà Tolentini,8.3,19,939,Apartment,1.4,Santa Croce,True,134.14285714285714
Akos,7.9,298,1079,Other,1.4,Not specified,True,154.14285714285714
Residence Corte Grimani,9.3,166,1946,Apartment,0.2,San Marco,True,278.0
DolceVita Apartments N 481 Biennale,0.0,0,916,Apartment,0.8,Castello,True,130.85714285714286
Chic Venice,9.1,8,1302,Apartment,1.4,Castello,True,186.0
Al Redentore Di Venezia,9.0,266,1438,Apartment,1.2,Giudecca,True,205.42857142857142
B&B La Rosa dei Venti,8.7,344,1272,Bed&Breakfast,1.0,Castello,True,181.71428571428572
Alle Guglie Boutique Hotel,8.8,1013,845,Hotel,1.4,Cannaregio,True,120.71428571428571
All’Angelo Art Hotel,8.5,373,1182,Hotel,0.2,San Marco,True,168.85714285714286
Eurostars Residenza Cannaregio,8.5,1521,1056,Hotel,1.8,Cannaregio,True,150.85714285714286
Hotel Bel Sito e Berlino,9.0,1467,1259,Hotel,0.4,San Marco,True,179.85714285714286
Locanda Antico Casin,8.6,424,902,Hotel,0.2,San Marco,True,128.85714285714286
Albergo San Marco,8.2,1182,1099,Hotel,0.1,San Marco,True,157.0
Hotel Città Di Milano,7.7,1488,792,Hotel,0.2,San Marco,True,113.14285714285714
Foresteria Valdese Venezia,7.9,120,815,Hotel,0.5,Castello,True,116.42857142857143
Hotel Ai Due Principi,8.2,785,1298,Hotel,0.4,Castello,True,185.42857142857142
Hotel Al Codega,9.1,703,1332,Hotel,0.3,San Marco,True,190.28571428571428
Hotel San Zulian,7.7,1526,812,Hotel,0.2,San Marco,True,116.0
Hotel Herion,7.9,1293,1211,Hotel,1.4,Cannaregio,True,173.0
Hotel Gorizia a La Valigia,8.5,2756,976,Hotel,0.3,San Marco,True,139.42857142857142
Corte Dei Greci,8.2,548,1159,Hotel,0.4,Castello,True,165.57142857142858
UNAHOTELS Ala Venezia,8.7,1695,1184,Hotel,0.5,San Marco,True,169.14285714285714
Hotel Dell'Opera,8.8,512,1248,Hotel,0.3,San Marco,True,178.28571428571428
Hotel San Geremia,8.0,1874,721,Hotel,1.4,Cannaregio,True,103.0
Hotel Da Bruno,8.8,1619,910,Hotel,0.4,Castello,True,130.0
Kosher House Giardino Dei Melograni,9.1,1213,943,Hotel,1.6,Cannaregio,True,134.71428571428572
Hotel Olimpia Venice. BW Signature Collection,9.2,799,1221,Hotel,1.5,Santa Croce,True,174.42857142857142
Antica Locanda Montin,8.3,184,1008,Hotel,1.1,Dorsoduro,True,144.0
Savoia & Jolanda,8.7,1567,1138,Hotel,0.3,Castello,True,162.57142857142858
Rialto Suite 707,8.8,397,945,Hotel,0.5,San Polo,True,135.0
Locanda Art Deco,9.1,446,924,Hotel,0.6,San Marco,True,132.0
Arcadia Boutique Hotel,9.3,813,1452,Hotel,1.4,Cannaregio,True,207.42857142857142
Hotel Indigo Venice - Sant'Elena. an IHG Hotel,9.2,574,1385,Hotel,2.1,Castello,True,197.85714285714286
Al Theatro Palace,9.2,1032,2573,Hotel,0.4,San Marco,True,367.57142857142856
SHG Hotel Salute Palace,8.6,649,1238,Hotel,0.6,Dorsoduro,True,176.85714285714286
Alloggi Acquavita,8.2,345,846,Hotel,0.9,Cannaregio,True,120.85714285714286
Friendly Venice Suites,9.7,390,1709,Hotel,0.7,San Marco,False,244.14285714285714
DolceVita N 329,8.2,21,826,Apartment,1.4,Giudecca,True,118.0
La Prima Ancora,7.8,8,1264,Apartment,1.4,Castello,True,180.57142857142858
Ca' Santa Marta Apartment,7.9,56,617,Apartment,2.1,Dorsoduro,True,88.14285714285714
Suite Ai Leoni,9.8,23,792,Apartment,0.9,Castello,True,113.14285714285714
Riva Excelsior Apartment,9.5,34,1257,Apartment,1.2,Castello,True,179.57142857142858
santamaria apartment,9.4,5,1120,Apartment,0.7,Dorsoduro,True,160.0
GORGEOUS VENETIAN APARTMENT WITH CANAL VIEW,0.0,0,1719,Apartment,1.2,Dorsoduro,True,245.57142857142858
Calle dei Preti,9.7,6,695,Apartment,1.6,Castello,True,99.28571428571429
Priuli Canal View,8.9,20,922,Apartment,1.8,Cannaregio,True,131.71428571428572
Loft 96,9.4,26,853,Apartment,1.7,Cannaregio,True,121.85714285714286
San Polo Feel The Center,9.6,36,960,Apartment,0.8,San Polo,False,137.14285714285714
B&B Ca'Isidoro,8.0,10,666,Bed&Breakfast,0.6,Castello,True,95.14285714285714
Hotel Airone,6.5,743,538,Hotel,1.5,Santa Croce,True,76.85714285714286
My Rialto Palace,8.9,36,899,Hotel,0.9,Santa Croce,True,128.42857142857142
Charming House Iqs,9.2,17,3545,Apartment,0.3,Castello,True,506.42857142857144
Santa Margherita Guest House,8.7,293,965,Hotel,1.2,Dorsoduro,True,137.85714285714286
B&B Rialto Dream,9.6,273,1652,Bed&Breakfast,0.6,San Polo,True,236.0
Venice Appartament Salini II,9.4,49,1175,Apartment,1.5,Castello,True,167.85714285714286
Ca' del Doge San Marco,7.5,34,1005,Apartment,0.1,San Marco,True,143.57142857142858
Venetian Apartments,7.5,143,1245,Apartment,0.2,San Marco,True,177.85714285714286
Margherita House Venice,9.0,140,990,Hotel,1.2,Dorsoduro,True,141.42857142857142
CA' MALIPIERO,8.8,46,1170,Apartment,0.8,San Marco,True,167.14285714285714
Splendid Venice - Starhotels Collezione,8.9,3849,1903,Hotel,0.2,San Marco,True,271.85714285714283
Modern Apartment up to 2 in Biennale Giardini By Bricola Apartments,7.8,13,647,Apartment,1.2,Castello,True,92.42857142857143
Ad Place Venice,8.9,541,1989,Apartment,0.4,San Marco,True,284.14285714285717
B&b Allegri,8.8,134,1207,Bed&Breakfast,0.3,San Marco,True,172.42857142857142
Booking San Marco apart,9.1,42,954,Apartment,0.2,San Marco,True,136.28571428571428
Corte Lucatella,8.8,40,672,Apartment,0.3,Castello,True,96.0
Cà Doge,8.2,558,980,Hotel,1.7,Santa Croce,True,140.0
Manin,9.1,53,979,Apartment,0.9,San Polo,True,139.85714285714286
Tre Raggi Apartment,9.2,6,1054,Other,1.2,Castello,True,150.57142857142858
Venetian Palace R&R,9.1,33,1165,Apartment,1.5,Santa Croce,True,166.42857142857142
San Marco Terrace Penthouse,0.0,0,8794,Apartment,0.2,San Marco,True,1256.2857142857142
DolceVita N 331,7.6,9,896,Apartment,2.1,Castello,True,128.0
SAINT MARK'S BASILICA @200 meters,9.3,50,1179,Apartment,0.3,Castello,True,168.42857142857142
San Teodoro Palace - Luxury Apartments,9.0,462,2876,Apartment,0.4,San Marco,True,410.85714285714283
San Marco Deluxe Suites R&R,8.8,61,1920,Apartment,0.3,San Marco,True,274.2857142857143
Palazzo Venart Luxury Hotel,9.4,340,7620,Hotel,1.1,Santa Croce,True,1088.5714285714287
Residenza Ducato,9.7,144,2176,Apartment,0.3,San Marco,True,310.85714285714283
Garden Houses Apartment,9.3,412,999,Apartment,1.5,Santa Croce,True,142.71428571428572
Ca Maria Adele,9.6,102,2996,Hotel,0.5,Dorsoduro,True,428.0
Palazzina Grassi,8.8,162,3326,Hotel,0.8,San Marco,True,475.14285714285717
Antica Raffineria,8.3,504,878,Hotel,1.4,Cannaregio,True,125.42857142857143
Antico Portego,9.1,204,813,Hotel,1.4,Cannaregio,True,116.14285714285714
Locappart Silvestro,8.5,6,892,Apartment,0.6,San Polo,True,127.42857142857143
Venice Altanina Apartment,8.8,24,1223,Apartment,0.9,Castello,True,174.71428571428572
Ai Giardini de Casteo,9.3,37,1054,Hotel,1.5,Castello,True,150.57142857142858
Zattere Cottage next to Guggenheim,9.5,6,1311,Apartment,0.8,Dorsoduro,True,187.28571428571428
I Gioielli del Doge - Ametista,6.6,68,603,Apartment,1.1,Santa Croce,True,86.14285714285714
Baretteri Luxury Apartments,9.8,5,1418,Apartment,0.2,San Marco,True,202.57142857142858
Cà Vivaldi. close to San Marco square,6.2,3,818,Apartment,0.5,Castello,True,116.85714285714286
Lovely Formosa House,9.0,6,887,Apartment,0.5,Castello,True,126.71428571428571
CA' MALVASIA HOUSE WITH GARDEN,8.8,36,1930,Apartment,0.5,San Marco,True,275.7142857142857
Benzon Apartments,8.8,10,1141,Apartment,0.7,San Marco,True,163.0
Residenza Veneziana,8.7,43,989,Apartment,1.4,Santa Croce,True,141.28571428571428
Ca´dell´Oca e della Graticola,0.0,0,1335,Apartment,0.8,San Polo,False,190.71428571428572
Luxurious Palazzo in Venice in the Rialto area with housekeeper/cook,0.0,0,11228,Apartment,0.8,San Polo,False,1604.0
Casa San Polo,0.0,0,1257,Apartment,0.8,San Polo,False,179.57142857142858
La Casetta,0.0,0,1137,Apartment,0.6,San Marco,False,162.42857142857142
venezianischer Palazzo mit kostenlosen WLAN,0.0,0,1113,Apartment,0.8,Castello,True,159.0
Canal Tron,0.0,0,774,Apartment,1.1,Santa Croce,True,110.57142857142857
CA SAN LORENZO CORTE,0.0,0,1063,Apartment,0.5,Castello,True,151.85714285714286
Castello di Godego Villa Sleeps 16 Pool Air Con,0.0,0,45354,Other,1.6,Castello,False,6479.142857142857
Venice Apartment Near Station Santa Lucia two bedroom,7.0,6,1729,Apartment,2.1,Cannaregio,False,247.0
Celestia Panoramic Superior -Vista Mare,0.0,0,1385,Apartment,1.0,Castello,True,197.85714285714286
Ca Bello,0.0,0,820,Apartment,9.1,Not specified,True,117.14285714285714
Doge Palace Luxury Apartment - Cannaregio,0.0,0,1453,Apartment,1.2,Cannaregio,True,207.57142857142858
piccola corte,9.5,35,824,Apartment,1.3,Cannaregio,True,117.71428571428571
Palazzo Soranzo Piano Nobile Canal View,0.0,0,6067,Apartment,0.3,Castello,False,866.7142857142857
Campiello Zen B&B,9.8,112,1477,Bed&Breakfast,1.3,Santa Croce,True,211.0
CA' RIBALDI,9.2,35,1468,Apartment,1.0,Castello,True,209.71428571428572
Sweet Passion,9.5,9,1793,Apartment,0.6,San Marco,False,256.14285714285717
La Grande Bellezza,9.5,17,2949,Apartment,0.8,Dorsoduro,True,421.2857142857143
Ca' Dell'Ulivo Private Garden,0.0,0,3831,Apartment,1.0,Dorsoduro,True,547.2857142857143
residenza 1 Venezia dietro Piazza San Marco,0.0,0,1016,Apartment,0.4,Castello,True,145.14285714285714
Veneziacentopercento Arsenale Apartment,0.0,0,647,Apartment,1.2,Castello,True,92.42857142857143
Ca San Salvador,8.9,23,1553,Apartment,0.3,San Marco,False,221.85714285714286
BALCONY-GHETTO 2pax internet aircond. wifi,8.7,8,1162,Apartment,1.8,Cannaregio,True,166.0
Gold And Red - The Venetian Style With Terrace,8.5,4,1163,Apartment,1.0,San Polo,True,166.14285714285714
Palazzo Molin Cuoridoro - GUARANA,8.8,5,2088,Apartment,0.3,San Marco,True,298.2857142857143
Biennale 252,9.6,13,1752,Apartment,1.5,Castello,True,250.28571428571428
Hotel Caneva,7.5,1957,394,Hotel,0.3,Castello,False,56.285714285714285
Ca dei Libri,9.1,15,1473,Apartment,0.6,Castello,True,210.42857142857142
Sestiere di Cannaregio Apartment Sleeps 7 Air Con,0.0,0,2534,Apartment,1.5,Cannaregio,False,362.0
Sandalo,0.0,0,1379,Apartment,0.8,Castello,False,197.0
Bellissimo appartamento in Palazzo Storico,0.0,0,1308,Apartment,1.0,Cannaregio,True,186.85714285714286
Cozy Apartment in Venice with Sitting Room,0.0,0,1299,Apartment,0.5,San Polo,False,185.57142857142858
Venetian House,0.0,0,1323,Apartment,0.7,San Polo,False,189.0
Cariccio guest house. in the historic center of Venice,0.0,0,949,Hotel,0.7,Cannaregio,False,135.57142857142858
Ca Della Calle Luxury- 5min da S Marco e Rialto,8.9,11,1257,Apartment,0.6,Castello,True,179.57142857142858
Ca' Nal Apartments,9.1,3,1842,Apartment,0.3,San Marco,False,263.14285714285717
Castello di Godego Apartment Sleeps 6 Air Con WiFi,0.0,0,2035,Apartment,0.8,Castello,False,290.7142857142857
Locazione Turistica Cà della Giudecca,0.0,0,1196,Apartment,1.6,Giudecca,False,170.85714285714286
Venice Dreamland Rialto,8.5,28,1358,Hotel,0.7,San Polo,False,194.0
Atlantide Hotel,7.4,1521,603,Hotel,1.5,Cannaregio,False,86.14285714285714
Beautiful apartment in Venezia with WiFi and 2 Bedrooms,0.0,0,1435,Apartment,0.8,San Polo,False,205.0
Casa Santa Croce,0.0,0,1032,Apartment,1.2,Santa Croce,False,147.42857142857142
Arsenale Venezia Biennale,0.0,0,3204,Apartment,0.9,Castello,False,457.7142857142857
NEW 2021 Admiral Home Central,6.9,140,504,Hotel,1.4,Santa Croce,True,72.0
Residenza Quaggio Ca' Grimani,8.5,494,1005,Hotel,0.4,Castello,True,143.57142857142858
Carnival Palace - Venice Collection,9.0,1956,1264,Hotel,2.0,Cannaregio,True,180.57142857142858
Sina Centurion Palace,8.6,480,3273,Hotel,0.5,Dorsoduro,True,467.57142857142856
PALAZZO PIANCA,9.4,57,1904,Hotel,0.5,San Marco,True,272.0
Hotel Kette,8.5,920,1407,Hotel,0.3,San Marco,True,201.0
Hotel Caprera,8.3,465,913,Hotel,1.5,Cannaregio,True,130.42857142857142
Al Gazzettino,8.3,1118,1037,Hotel,0.3,San Marco,True,148.14285714285714
Ca' Burcio,9.8,52,858,Apartment,1.4,Santa Croce,True,122.57142857142857
Tiepolo 3,7.5,31,661,Apartment,1.6,Cannaregio,True,94.42857142857143
Venice Laguna Blu & Garden,9.5,38,1000,Holiday Home,2.0,Castello,True,142.85714285714286
Ca' Monica Panoramic-Canal View. Biennale,8.4,11,1198,Apartment,1.0,Castello,True,171.14285714285714
The Gritti Palace. a Luxury Collection Hotel. Venice,9.5,247,8865,Hotel,0.5,San Marco,True,1266.4285714285713
Casa Del Melograno,9.3,136,826,Hotel,1.2,Cannaregio,True,118.0
Grimaldi Apartments Ca Del Moro,0.0,0,1268,Apartment,0.7,Castello,True,181.14285714285714
GRANDCANAL-RED,0.0,0,1821,Apartment,0.8,San Polo,True,260.14285714285717
Il Nido di San Stae,0.0,0,1079,Apartment,1.0,Santa Croce,True,154.14285714285714
CA FOSCARINI 1,0.0,0,1216,Apartment,0.3,San Marco,True,173.71428571428572
DolceVita Apartments N 490,0.0,0,1148,Apartment,1.0,Not specified,True,164.0
Dimore del Borgo Antico - Corte da Lezze,0.0,0,1142,Apartment,0.8,San Marco,True,163.14285714285714
DolceVita Apartments N 489 San Marco,0.0,0,1260,Apartment,0.2,Not specified,True,180.0
Hotel Canaletto,8.4,940,1127,Hotel,0.3,Castello,True,161.0
DolceVita Apartments N 488,0.0,0,1736,Apartment,0.8,Not specified,True,248.0
White Frari,0.0,0,1631,Apartment,1.0,San Polo,True,233.0
Ai Due Fanali,8.2,424,957,Hotel,1.4,Santa Croce,True,136.71428571428572
Hotel Locanda Salieri,7.5,437,905,Hotel,1.4,Santa Croce,True,129.28571428571428
NH Venezia Santa Lucia,8.4,1694,1305,Hotel,1.5,Cannaregio,True,186.42857142857142
Locanda Ca' Lucrezia,8.9,610,1022,Hotel,1.6,Cannaregio,True,146.0
Hotel San Samuele,8.9,779,973,Hotel,0.7,San Marco,True,139.0
Granda Sweet Suites,8.3,622,1134,Hotel,0.8,San Marco,True,162.0
Hotel Ai Reali - Small Luxury Hotels of the World,9.0,1217,6543,Hotel,0.4,Castello,True,934.7142857142857
Palazzo San Lorenzo,9.0,834,2659,Hotel,0.5,Castello,True,379.85714285714283
Rio Terà Suite,0.0,0,926,Apartment,0.9,Cannaregio,True,132.28571428571428
Ca' Rella,0.0,0,1073,Apartment,0.3,Castello,True,153.28571428571428
Arsenale Loft - Biennale,7.7,3,1105,Apartment,0.9,Castello,True,157.85714285714286
Corte Mosto apartments,0.0,0,836,Apartment,0.8,Giudecca,True,119.42857142857143
Hotel Becher,9.0,594,1479,Hotel,0.3,San Marco,True,211.28571428571428
Hotel Ai Cavalieri di Venezia,9.2,663,2583,Hotel,0.5,Castello,True,369.0
DolceVita N 453 Canal View,8.7,3,1106,Apartment,1.4,Giudecca,True,158.0
Residence Modern Art,0.0,0,1190,Apartment,1.3,Santa Croce,True,170.0
Residenza Isabella,0.0,0,881,Apartment,1.0,Cannaregio,True,125.85714285714286
Terrazza La Fenice,9.7,4,1504,Apartment,0.5,San Marco,True,214.85714285714286
Ca' Giusta,9.0,67,872,Hotel,0.7,Castello,True,124.57142857142857
BlueYellow home in Cannaregio Air conditioning WiFi,6.0,4,931,Apartment,1.7,Cannaregio,True,133.0
Rialto Canal View Apartment,0.0,0,1492,Apartment,0.5,San Marco,True,213.14285714285714
Brand New Modern Biennale Giardini Apartment Up to 4. Appa7,0.0,0,777,Apartment,1.2,Castello,True,111.0
Garibaldi Biennale,9.3,23,990,Apartment,1.3,Castello,True,141.42857142857142
Fiore della Laguna,8.5,37,723,Apartment,0.7,Cannaregio,True,103.28571428571429
Residenza San Bortolo,0.0,0,880,Apartment,0.4,San Marco,True,125.71428571428571
DolceVita N 315,7.9,10,890,Apartment,1.5,Dorsoduro,True,127.14285714285714
Il Molino Apartment,9.4,11,1119,Apartment,1.6,Giudecca,True,159.85714285714286
Santa Margherita Apt,7.6,6,527,Apartment,1.0,Dorsoduro,True,75.28571428571429
In Venice Back To San Marco tourist apartment,9.0,59,1373,Apartment,0.3,Castello,True,196.14285714285714
Casa Graziosa,0.0,0,2271,Apartment,0.7,San Marco,True,324.42857142857144
Ca' Drio San Marco,9.5,34,940,Apartment,0.5,San Marco,False,134.28571428571428
Ca’ Cappello Venetian Apartment M02074212072,0.0,0,1646,Apartment,0.6,Castello,True,235.14285714285714
Venetian Apartment Accademia Dorsoduro District,8.2,4,1416,Apartment,1.0,Dorsoduro,True,202.28571428571428
Leda's Biennale Apartment,9.6,19,754,Apartment,1.4,Castello,False,107.71428571428571
Your Suite by StMark's Square,9.4,7,851,Apartment,0.3,San Marco,True,121.57142857142857
Ca Virgilio,9.0,3,1608,Apartment,0.8,San Polo,True,229.71428571428572
Corte Rubbi 9 Canal View -Dimora Italia Selection-,0.0,0,2899,Apartment,0.3,Castello,True,414.14285714285717
Corte Rubbi 8 Luxury Two-bedroom Apartment -Dimora Italia Selection-,0.0,0,2706,Apartment,0.3,Castello,True,386.57142857142856
Corte Rubbi 11 Secret Terrace Apartment,0.0,0,3100,Apartment,0.3,Castello,True,442.85714285714283
Ca' Frutariol Apartment,0.0,0,655,Apartment,0.9,Cannaregio,True,93.57142857142857
Casa Rosa,0.0,0,1389,Holiday Home,0.8,San Polo,True,198.42857142857142
Appartamento Alla Corte,8.6,32,705,Apartment,1.6,Giudecca,True,100.71428571428571
Corte Rubbi 5 Deluxe Studio-Apartment,0.0,0,2054,Apartment,0.3,Castello,True,293.42857142857144
Corte Rubbi 3 Deluxe Studio-Apartment,0.0,0,2329,Apartment,0.3,Castello,True,332.7142857142857
