hotel_name,score,n_reviews,total_price,category,city_center_dist,neighborhood,free_cancellation,price_per_night
Hotel Cavour,8.6,2250,287,Hotel,1.0,Milano Centro,True,287.0
Easy Milano - Rooms and Apartments Navigli,7.9,800,225,Apartment,1.8,Navigli,True,225.0
AC Hotel by Marriott Milano,8.6,610,209,Hotel,2.4,Stazione Garibaldi,True,209.0
Hotel Sanpi Milano,8.5,1131,267,Hotel,1.9,Stazione Centrale,True,267.0
21WOL Milano Centro,9.3,280,164,Hotel,2.9,Città Studi,False,164.0
NYX Hotel Milan by Leonardo Hotels,8.8,4443,169,Hotel,2.7,Stazione Centrale,True,169.0
dHomes Apart Hotel,6.4,134,119,Hotel,0.3,Milano Centro,False,119.0
Lux Hotel Durante,7.1,473,72,Hotel,3.9,Città Studi,False,72.0
Fashion District Luxury Rooms,8.4,90,212,Hotel,1.4,Milano Centro,False,212.0
NH Milano Touring,8.5,3850,319,Hotel,1.5,Milano Centro,False,319.0
Admiral Hotel,7.5,309,123,Hotel,2.9,Fiera Milano City,True,123.0
Sweet Inn - Duomo,8.9,155,310,Apartment,0.1,Milano Centro,False,310.0
M20 Boutique Hotel,8.9,368,256,Hotel,0.3,Milano Centro,True,256.0
Luci A San Siro,8.6,251,127,Hotel,4.9,San Siro,True,127.0
Sina De La Ville,8.4,1341,317,Hotel,0.3,Milano Centro,False,317.0
Nu Hotel,8.8,646,180,Hotel,5.0,Città Studi,False,180.0
Hotel La Caravella,7.2,300,81,Hotel,2.3,Porta Vittoria,False,81.0
VELA SUITES Milano Centro con garage,8.9,334,236,Apartment,2.8,Città Studi,True,236.0
Leoncavallo House,8.3,285,87,Hotel,4.1,Viale Monza,False,87.0
Hotel Corallo,7.0,634,65,Hotel,3.6,Sempione,False,65.0
DoubleTree By Hilton Milan,7.9,597,159,Hotel,5.6,Certosa,True,159.0
LHP Hotel Napoleon,8.5,688,206,Hotel,2.6,Stazione Centrale,False,206.0
Hotel Accursio,7.8,434,112,Hotel,4.8,Certosa,True,112.0
AHD Rooms,9.3,611,252,Hotel,0.4,Milano Centro,False,252.0
Duomo Hotel & Apartments,8.9,2008,270,Hotel,0.4,Milano Centro,False,270.0
Hotel 22 Marzo,8.6,1005,149,Hotel,1.8,Porta Vittoria,False,149.0
Best Western Antares Hotel Concorde,8.1,598,152,Hotel,5.0,Viale Monza,True,152.0
Lotus B&B,8.0,234,93,Bed&Breakfast,4.0,San Siro,False,93.0
Camping Village Città di Milano,7.1,598,89,Other,8.4,San Siro,False,89.0
INTOMILAN Aparthotel Galleria Duomo,9.2,222,206,Hotel,0.5,Milano Centro,False,206.0
CAFOSCARI,9.5,143,86,Apartment,7.8,San Siro,False,86.0
Easy Milano Apartment Navigli,8.1,29,225,Apartment,2.1,Navigli,False,225.0
Bed Milano Linate,9.4,382,105,Hotel,3.9,Porta Vittoria,True,105.0
The Best Hotel,7.7,2352,91,Hotel,2.5,Stazione Centrale,False,91.0
Hotel Siro,8.2,753,77,Hotel,3.7,Viale Monza,False,77.0
Novotel Milano Linate Aeroporto,7.9,2299,136,Hotel,5.7,Not specified,False,136.0
B&B Hotel Milano La Spezia,8.7,1343,175,Bed&Breakfast,2.9,Famagosta,False,175.0
Lion Hostel,7.5,1016,98,Hotel,3.0,Città Studi,False,98.0
Hotel Bolzano,8.0,2645,122,Hotel,2.3,Stazione Centrale,False,122.0
Mokinba Hotels King,7.3,1075,181,Hotel,0.9,Milano Centro,False,181.0
Hotel Brianza,7.9,1437,167,Hotel,1.7,Stazione Centrale,False,167.0
Albert Hotel,8.0,391,133,Hotel,2.9,Stazione Centrale,True,133.0
Hotel Wagner,7.9,190,170,Hotel,2.8,Fiera Milano City,False,170.0
Hemeras Boutique Homes - 6 design apartments near the Expo district,7.7,26,141,Apartment,3.8,Fiera Milano City,False,141.0
Rivière Luxury Rooms at the Park,7.9,154,266,Hotel,1.6,Milano Centro,False,266.0
Montenapoleone Suites,9.1,1479,329,Hotel,0.9,Milano Centro,False,329.0
Luxury Apartment - Boccaccio Blue,8.4,32,316,Apartment,1.4,Milano Centro,False,316.0
Appartamento Loreto,7.9,69,98,Apartment,3.6,Viale Monza,False,98.0
Apartment Tamiris,0.0,0,127,Apartment,5.6,Bovisa,False,127.0
Sunrise Milano. Italy,10.0,3,125,Apartment,3.6,Ripamonti Corvetto,True,125.0
Italianway - Sabotino 19,0.0,0,218,Apartment,1.7,Milano Centro,False,218.0
Porta Ticinese Apartment,7.5,11,194,Apartment,1.1,Milano Centro,False,194.0
2 Bedroom Suite in the Center of Milan - Cordusio,9.7,3,249,Apartment,0.6,Milano Centro,False,249.0
Apartment in Milan - Bicocca Near University,0.0,0,88,Apartment,6.2,Bicocca - Zara,False,88.0
Lux apartment,6.2,38,261,Apartment,4.1,Niguarda,False,261.0
Via Torino - Daplace Apartments,7.7,9,314,Apartment,0.3,Milano Centro,False,314.0
Casa Luca,8.9,90,111,Apartment,6.4,Not specified,True,111.0
Guesthero Apartment Milano - Lima M1,6.3,4,140,Apartment,2.6,Città Studi,True,140.0
Italianway - Lazzaro Papi 14 B,6.8,5,194,Apartment,2.1,Porta Romana,False,194.0
Guesthero Apartment Milano - Brenta M3,7.7,3,120,Apartment,3.4,Ripamonti Corvetto,False,120.0
Italianway - Massarani 5,5.0,4,154,Apartment,3.1,Ripamonti Corvetto,False,154.0
Cozy Apartment Green - Central Station,7.9,15,118,Apartment,2.8,Stazione Centrale,True,118.0
Martini Suite,8.2,130,136,Hotel,4.0,Città Studi,False,136.0
Italianway - Cenisio 7,7.9,14,179,Apartment,2.9,Sempione,False,179.0
Casa da Suite Anima,0.0,0,151,Apartment,4.6,San Siro,False,151.0
Accogliente appartamento in centro,0.0,0,176,Apartment,1.9,Fiera Milano City,False,176.0
GuestHero Apartment Milano - Cenisio M5,0.0,0,198,Apartment,3.2,Sempione,False,198.0
Black & White,9.2,5,81,Holiday Home,6.4,Certosa,False,81.0
Italianway-Vivaio,7.2,13,173,Apartment,1.3,Milano Centro,False,173.0
The Best Rent - Milan Porta Romana Apartament,0.0,0,194,Apartment,2.5,Porta Vittoria,False,194.0
LUCCA/TR,5.0,5,96,Hotel,5.9,San Siro,False,96.0
Ferrari - Wifi - Flexyrent Apartment,0.0,0,186,Apartment,1.4,Milano Centro,False,186.0
Hotel Sara,6.3,106,99,Hotel,3.4,Città Studi,True,99.0
Casa da Suite Armonia,5.5,4,170,Apartment,4.6,Viale Monza,True,170.0
Casa Amato,9.4,88,87,Hotel,5.7,Viale Monza,True,87.0
Residence Donatello,7.7,12,118,Apartment,2.9,Città Studi,True,118.0
ComeCasa Prestigious suite Turati,8.8,8,175,Apartment,1.5,Milano Centro,True,175.0
Italianway - Antonia Pozzi 5,0.0,0,231,Apartment,3.5,Fiera Milano City,True,231.0
B&B Brera,8.3,64,134,Bed&Breakfast,0.8,Milano Centro,True,134.0
Casa di Fioretta,0.0,0,106,Hotel,4.2,Bovisa,True,106.0
Milan Marriott Hotel,7.6,573,189,Hotel,2.7,Fiera Milano City,True,189.0
Sweet Inn -Ciovasso,7.6,8,532,Apartment,0.6,Milano Centro,False,532.0
Welcome Home,9.0,7,106,Holiday Home,4.0,Fiera Milano City,True,106.0
Apartment Arici 15,7.8,6,117,Apartment,5.9,Not specified,False,117.0
Italianway-Colonnetta,7.9,10,207,Apartment,0.8,Milano Centro,True,207.0
Appartamento Simba,0.0,0,99,Apartment,3.7,Viale Monza,True,99.0
The Suite Spot,9.0,8,5717,Apartment,5.1,Not specified,True,5717.0
Milano central suite apartment,0.0,0,92,Apartment,2.7,Sempione,False,92.0
Suite Apartment 3,7.3,19,85,Apartment,4.4,Not specified,True,85.0
Palazzo Porta Romana Hotel,8.5,12,246,Hotel,0.9,Milano Centro,False,246.0
Via Torino Apartment 3,9.0,10,247,Apartment,0.6,Milano Centro,False,247.0
La Fornasetta,8.3,136,91,Hotel,6.0,Bicocca - Zara,True,91.0
La Marina di Milano,9.5,46,141,Holiday Home,1.5,Not specified,True,141.0
Ariosto Social Club,9.2,4,206,Apartment,1.9,Fiera Milano City,True,206.0
Nuvola B&B,9.1,14,187,Bed&Breakfast,1.3,Milano Centro,True,187.0
Bluemoon Apartments R&R,0.0,0,403,Apartment,1.3,Milano Centro,False,403.0
Italianway - Pericle 5,8.0,5,197,Apartment,5.7,Viale Monza,True,197.0
Hotel Rex Milano,7.1,179,94,Hotel,3.5,Ripamonti Corvetto,False,94.0
Mia Aparthotel,9.3,344,194,Apartment,3.4,Città Studi,False,194.0
Citygardenmilano,8.5,258,129,Hotel,3.3,Stazione Centrale,False,129.0
Stephenson Apartment,8.5,325,132,Apartment,6.7,Not specified,False,132.0
Galleria Vik Milano,8.4,476,589,Hotel,0.1,Milano Centro,True,589.0
The Corner Duomo Hotel,9.0,677,399,Hotel,0.4,Milano Centro,True,399.0
Ascanio Sforza - Suites & Apartments,9.1,101,122,Apartment,2.2,Navigli,False,122.0
LA CASA COLORATA - Flats in Milan - Bocconi,9.7,133,148,Apartment,1.8,Porta Romana,False,148.0
Brera Apartments in San Fermo,8.9,316,244,Apartment,1.3,Milano Centro,False,244.0
Ai Suma Hotel,9.2,398,203,Hotel,1.8,Milano Centro,False,203.0
Milan Apartment Rental,7.0,765,110,Apartment,2.8,Stazione Centrale,False,110.0
Piranesi 246,8.8,270,181,Apartment,2.8,Porta Vittoria,False,181.0
SAN MARCO BOUTIQUE Apartments Milano Brera,8.7,119,179,Apartment,1.0,Milano Centro,False,179.0
Teodora B&B,9.6,178,142,Bed&Breakfast,2.5,Stazione Centrale,False,142.0
Residence Hotel Siloe,7.5,72,113,Hotel,6.1,Niguarda,False,113.0
EXPERIENCE MILANO STYLE,8.6,100,229,Apartment,1.5,Milano Centro,False,229.0
La Locanda Del Pino,9.2,196,150,Hotel,1.9,Città Studi,True,150.0
Hotel Star,8.7,657,284,Hotel,0.4,Milano Centro,False,284.0
B&B Cavaliere,8.8,124,133,Bed&Breakfast,3.7,Città Studi,False,133.0
Milano Central,9.0,300,137,Apartment,3.6,Stazione Centrale,False,137.0
Zuretti 61,9.4,359,164,Hotel,3.9,Stazione Centrale,False,164.0
Duomo Rooms,9.1,366,298,Hotel,0.3,Milano Centro,False,298.0
Camperio House Suites & Apartments,8.9,545,326,Hotel,0.5,Milano Centro,False,326.0
La Maison de Milan,0.0,0,122,Apartment,3.3,Città Studi,False,122.0
Camera Daimond,3.6,9,411,Apartment,4.1,Niguarda,False,411.0
Domus Camillus,0.0,0,604,Hotel,2.2,Stazione Centrale,False,604.0
HomeatHotel Morosini,0.0,0,133,Apartment,1.8,Porta Vittoria,False,133.0
HomeatHotel - XXII Marzo - Anzani Apt,7.0,17,150,Apartment,1.9,Porta Vittoria,True,150.0
Italianway-Cristoforo Colombo,7.1,11,256,Apartment,1.6,Navigli,False,256.0
Coolplace Central Station,9.6,6,207,Apartment,3.7,Bicocca - Zara,False,207.0
The Best Rent - Vintage Apartment Milan Central Station,7.9,5,219,Apartment,2.5,Stazione Centrale,False,219.0
Giustiniano Guest House,0.0,0,160,Hotel,2.3,Città Studi,False,160.0
Italianway-Nerino,8.5,23,242,Apartment,0.5,Milano Centro,False,242.0
Italianway - Buenos Aires 65,0.0,0,249,Apartment,2.9,Stazione Centrale,False,249.0
Luxury Maldive Milanesi - Your Unique Experience in Milan - Make Special Your Day,9.2,14,207,Apartment,3.8,Bovisa,False,207.0
Interno3 - Settembrini,0.0,0,196,Hotel,2.6,Stazione Centrale,False,196.0
Ampio appartamento 2 camere da letto + camera dei bambini,0.0,0,288,Apartment,3.9,San Siro,False,288.0
POMA Hotel,0.0,0,1005,Hotel,2.2,Porta Vittoria,False,1005.0
Italianway - Fara 1,0.0,0,173,Apartment,2.1,Stazione Centrale,False,173.0
Italianway - Paisiello 4,4.6,3,173,Apartment,2.9,Città Studi,False,173.0
Maison Sion,0.0,0,99,Apartment,6.1,Not specified,False,99.0
Italianway-Alzaia Naviglio Pavese,7.0,8,160,Apartment,2.9,Famagosta,False,160.0
New Apartment in Isola close to city center - Cola Montano,0.0,0,144,Apartment,2.9,Stazione Garibaldi,False,144.0
Sarpi Apartment,7.1,67,113,Apartment,2.1,Stazione Garibaldi,False,113.0
Rosso Segnale Milano,9.6,120,109,Hotel,3.4,Città Studi,False,109.0
Italianway - Brianza 28,0.0,0,192,Apartment,3.2,Stazione Centrale,False,192.0
Casa Vacanza Le Narnie,0.0,0,130,Apartment,2.4,Porta Vittoria,False,130.0
Antony home,0.0,0,526,Apartment,4.1,Niguarda,False,526.0
Appartamento su Via Andrea del Castagno,0.0,0,267,Apartment,3.7,Ripamonti Corvetto,False,267.0
Farini Rooms,5.8,633,435,Hotel,3.3,Bicocca - Zara,False,435.0
Milano Apt Ferra,0.0,0,389,Apartment,2.8,Famagosta,False,389.0
Welcome,0.0,0,305,Apartment,1.4,Milano Centro,False,305.0
monolocale in centro città,0.0,0,302,Apartment,2.7,Ripamonti Corvetto,False,302.0
Babila Hostel & Bistrot,8.8,2732,56,Other,1.1,Milano Centro,False,56.0
Ostelzzz Milano,8.5,2944,70,Other,2.2,Stazione Centrale,False,70.0
B&B Best Hostel Milano,8.5,1007,53,Bed&Breakfast,3.3,Viale Monza,False,53.0
Ostello Bello,9.3,1676,101,Other,0.7,Milano Centro,False,101.0
Madama Hostel & Bistrot,8.8,781,67,Other,2.8,Ripamonti Corvetto,False,67.0
Old Milano House,7.1,636,66,Other,3.0,Città Studi,False,66.0
Hotel Montecarlo,8.2,514,180,Other,3.5,Città Studi,False,180.0
Hostel Colours,8.0,859,44,Hotel,4.1,Città Studi,False,44.0
Koala Hostel,7.2,660,63,Hotel,3.3,Città Studi,False,63.0
Giardino Hotel,7.4,258,136,Other,4.1,Famagosta,False,136.0
Hotel Mentana. by R Collection Hotels,8.7,841,367,Other,0.6,Milano Centro,False,367.0
Hostel California,5.4,2550,113,Other,4.0,Città Studi,False,113.0
Milano Hostel,6.8,475,41,Hotel,3.5,Città Studi,False,41.0
Milano Ostello,7.5,1117,47,Hotel,3.8,Viale Monza,False,47.0
Milan Hotel,5.6,953,33,Other,6.8,Viale Monza,False,33.0
Grand Hostel Coconut,8.1,742,72,Other,2.4,Stazione Centrale,False,72.0
la gloria 2,7.0,50,44,Other,4.3,San Siro,False,44.0
Yellow Line Apartment,0.0,0,172,Apartment,6.5,Not specified,True,172.0
Italianway - Buenos Aires 65 B,0.0,0,268,Apartment,2.9,Stazione Centrale,False,268.0
RC Luxury Rooms,0.0,0,456,Hotel,1.7,Porta Vittoria,False,456.0
Greenhouseflat Milan,0.0,0,458,Apartment,2.1,Stazione Centrale,False,458.0
LIPPI 42 Exclusive Luxury Apartment,10.0,4,219,Apartment,3.3,Città Studi,False,219.0
Argo Milano,0.0,0,179,Apartment,2.9,Fiera Milano City,False,179.0
Sweet appartment,0.0,0,4442,Apartment,4.1,Niguarda,False,4442.0
appartamenti per gli ospiti della città,0.0,0,191,Apartment,5.9,Viale Monza,False,191.0
Italianway-Zanella,9.2,13,256,Apartment,2.8,Porta Vittoria,True,256.0
CASAVACANZEBOLZANO10,0.0,0,101,Apartment,4.3,Viale Monza,True,101.0
casa vacanze bolzano 10,0.0,0,101,Apartment,4.3,Viale Monza,True,101.0
Coolplace Shopping,6.6,3,207,Apartment,2.8,Città Studi,True,207.0
New 2 Bedrooms Apartment with AC in Duomo designed by Caccia,0.0,0,392,Apartment,0.6,Milano Centro,True,392.0
Sweet Apartment Mecenate,0.0,0,231,Apartment,4.5,Not specified,True,231.0
Duomo - Amedei Cozy Apartment,0.0,0,161,Apartment,0.6,Milano Centro,True,161.0
Confalonieri Cosy House,0.0,0,177,Apartment,2.5,Stazione Garibaldi,True,177.0
Duomo Loft,8.6,6,330,Apartment,0.3,Milano Centro,False,330.0
Italianway - Moscova 46/1,0.0,0,322,Apartment,2.0,Stazione Garibaldi,False,322.0
Chuhuka Appartamento,0.0,0,220,Apartment,4.1,Porta Vittoria,False,220.0
Felice Than appartamento,0.0,0,220,Apartment,4.7,Not specified,False,220.0
Vittoria Flexyrent Apartment - AC - Wi-fi,0.0,0,312,Apartment,1.1,Milano Centro,False,312.0
Appartamento delle STAR,6.5,117,281,Apartment,4.1,Niguarda,False,281.0
MORIGI STUDIO,0.0,0,434,Apartment,0.6,Milano Centro,False,434.0
Prince,0.0,0,261,Apartment,3.4,Sempione,True,261.0
iH Hotels Milano Ambasciatori,7.7,881,271,Hotel,0.5,Milano Centro,False,271.0
Armani Hotel Milano,8.9,706,1726,Hotel,0.8,Milano Centro,False,1726.0
T7,9.1,198,139,Hotel,2.5,Porta Vittoria,False,139.0
Aparthotel Dei Mercanti,8.6,271,295,Apartment,0.1,Milano Centro,False,295.0
Hotel Pierre Milano,8.0,720,352,Hotel,1.1,Milano Centro,False,352.0
Sina The Gray,8.2,359,660,Hotel,0.2,Milano Centro,False,660.0
Italianway-Bergonzoli Place,8.5,576,191,Apartment,3.3,Stazione Centrale,False,191.0
Hotel Alga,8.2,915,120,Hotel,5.6,Not specified,True,120.0
iH Hotels Milano Watt 13,7.9,495,198,Hotel,3.6,Famagosta,False,198.0
Hotel VIU Milan,8.9,1738,480,Hotel,2.3,Stazione Garibaldi,False,480.0
Hotel Silver Milano,8.1,380,131,Hotel,9.4,San Siro,False,131.0
Hotel Mondial,7.5,230,116,Hotel,2.5,Stazione Centrale,False,116.0
Hotel Dei Cavalieri Milano Duomo,8.2,3705,267,Hotel,0.4,Milano Centro,True,267.0
Zambala Luxury Residence,8.6,329,147,Apartment,2.7,Ripamonti Corvetto,False,147.0
Hotel Manzoni,9.2,694,466,Hotel,0.8,Milano Centro,False,466.0
Locanda Ai Due Orsi,9.0,181,111,Hotel,6.3,Not specified,True,111.0
Amabilia Suites,9.4,33,351,Hotel,0.0,Milano Centro,False,351.0
MI HOME NAVIGLI,9.6,118,153,Apartment,1.9,Navigli,True,153.0
Al Direzionale - Central Station,9.3,69,173,Apartment,3.0,Stazione Centrale,True,173.0
Brera Apartments in San Babila,9.0,337,272,Apartment,0.9,Milano Centro,False,272.0
Smart Central Apartments Bayres,8.3,189,87,Apartment,2.8,Stazione Centrale,True,87.0
Milanofierapartments,9.4,159,134,Apartment,3.3,Fiera Milano City,False,134.0
Italianway-Melzo 12,8.1,360,250,Apartment,1.9,Città Studi,False,250.0
Aiello Suites Milan,7.5,145,106,Hotel,3.2,Famagosta,True,106.0
La Residenza Isabella,9.0,251,246,Hotel,1.2,Milano Centro,False,246.0
Italianway-Porro Lambertenghi,7.7,7,194,Apartment,2.8,Stazione Garibaldi,False,194.0
B&B Hotel Milano Portello,8.6,2197,113,Bed&Breakfast,3.6,Fiera Milano City,True,113.0
B&B Hotel Milano Ornato,8.2,1566,65,Bed&Breakfast,6.2,Niguarda,False,65.0
CHEZROMYK the Kosher B&B,9.4,65,166,Bed&Breakfast,3.4,San Siro,False,166.0
Euro Inn B&B,6.1,2478,77,Bed&Breakfast,3.9,Viale Monza,False,77.0
B&B Hotel Milano Aosta,8.8,2349,137,Bed&Breakfast,2.6,Stazione Centrale,False,137.0
Future Apartments,8.2,126,195,Apartment,3.5,Bicocca - Zara,True,195.0
Hotel Siena,7.2,1433,66,Hotel,1.8,Stazione Centrale,True,66.0
Idea Hotel Milano San Siro,6.6,7091,90,Hotel,8.7,San Siro,True,90.0
Hotel Lugano,6.8,648,59,Hotel,4.1,Città Studi,False,59.0
Allegroitalia San Pietro All'Orto 6,8.3,143,814,Apartment,0.6,Milano Centro,False,814.0
Ibis Milano Centro,7.9,8412,121,Hotel,1.9,Stazione Centrale,False,121.0
Hotel Mayorca,6.7,990,72,Hotel,3.0,Città Studi,False,72.0
Hotel Vienna,7.5,1233,65,Hotel,4.1,Città Studi,False,65.0
Hotel Sempione,7.9,3176,128,Hotel,1.8,Stazione Centrale,False,128.0
Mio Hostel,7.0,6520,74,Hotel,4.5,Città Studi,False,74.0
BB Hotels Aparthotel Città Studi,8.7,1077,165,Apartment,3.2,Città Studi,True,165.0
Hotel Ares Milano,7.8,1165,102,Hotel,3.6,Bicocca - Zara,False,102.0
Hotel Loreto,7.3,591,99,Hotel,3.5,Città Studi,False,99.0
The Square Milano Duomo,8.9,3163,368,Hotel,0.4,Milano Centro,False,368.0
Casa da Suite Perfecta,7.8,26,160,Apartment,3.9,Città Studi,False,160.0
Hotel Malta,8.7,359,92,Hotel,3.3,Città Studi,False,92.0
Hotel Brivio,7.4,874,68,Hotel,4.6,Niguarda,True,68.0
Hotel Mercurio,6.0,427,83,Hotel,2.6,Famagosta,True,83.0
Hotel Valganna,6.6,556,79,Hotel,4.7,Bovisa,False,79.0
B&B Music,6.0,1636,82,Bed&Breakfast,4.0,Bicocca - Zara,False,82.0
UNAWAY Hotel & Residence Quark Due Milano,7.7,737,164,Hotel,3.1,Ripamonti Corvetto,True,164.0
Klima Hotel Milano Fiere,8.1,1376,156,Hotel,7.9,Not specified,False,156.0
Hotel Dieci,8.2,576,140,Hotel,2.9,Città Studi,False,140.0
ilprofessore,0.0,0,81,Hotel,4.0,Viale Monza,True,81.0
Appartamento accogliente,0.0,0,86,Apartment,4.0,Famagosta,True,86.0
MILANO DUOMO ART ROOM,0.0,0,86,Hotel,0.6,Milano Centro,True,86.0
RipamontiBnB,0.0,0,91,Hotel,6.6,Not specified,False,91.0
Hotel Mignon,8.4,542,94,Hotel,2.7,Sempione,False,94.0
Bed and Coffee Milan,7.1,13,101,Hotel,3.8,Fiera Milano City,False,101.0
Il Giramondo,6.5,460,96,Hotel,2.5,Stazione Centrale,False,96.0
Mokinba Hotels Montebianco,7.3,678,100,Hotel,3.8,Fiera Milano City,False,100.0
Hemeras Boutique Homes - CityLife smart apartment #2,8.2,50,106,Apartment,2.8,Fiera Milano City,False,106.0
Hotel Marte,6.6,415,105,Hotel,2.7,Famagosta,False,105.0
eco Hotel Milano & BioRiso Restaurant,8.2,2290,84,Hotel,5.4,Niguarda,False,84.0
Hotel Villa Giovanna Milano,9.5,39,136,Hotel,2.7,Fiera Milano City,False,136.0
DIAMOND HOUSE Milan,0.0,0,141,Apartment,2.0,Navigli,True,141.0
Via Emilio Cornalia. 7,0.0,0,131,Apartment,2.1,Not specified,True,131.0
Olimpia Garden,0.0,0,126,Apartment,4.2,Ripamonti Corvetto,True,126.0
Hotel Fenice,8.4,1365,180,Hotel,1.8,Milano Centro,False,180.0
Hotel Gran Duca Di York,9.2,503,229,Hotel,0.3,Milano Centro,True,229.0
Serendipity Rooms,8.8,962,186,Hotel,0.7,Milano Centro,True,186.0
Hotel Amalfi,7.9,408,101,Hotel,2.7,Fiera Milano City,False,101.0
Casa da Suite Preziosa,7.3,3,312,Apartment,1.5,Milano Centro,False,312.0
Italianway - Ampere 103,0.0,0,193,Apartment,3.9,Città Studi,False,193.0
B&B I 10 mondi,8.9,136,136,Bed&Breakfast,3.4,Lorenteggio,False,136.0
Beautiful Apartment in City Life,0.0,0,146,Apartment,3.9,Fiera Milano City,False,146.0
Hotel Mirage Sure Hotel Collection by Best Western,8.2,342,131,Hotel,5.0,Certosa,True,131.0
Hotel Demo',7.1,2527,128,Hotel,2.9,Stazione Centrale,True,128.0
Hotel La Madonnina,8.5,1169,213,Hotel,0.2,Milano Centro,False,213.0
BB Hotels Aparthotel Arcimboldi,8.5,1657,85,Apartment,5.1,Bicocca - Zara,True,85.0
Hotel Salus,6.8,579,64,Hotel,5.4,Niguarda,True,64.0
Milano Verticale | UNA Esperienze,9.0,349,350,Hotel,1.9,Stazione Garibaldi,True,350.0
Hyatt Centric Milan Centrale,8.6,1552,360,Hotel,2.3,Stazione Centrale,True,360.0
Ca' Grande,6.9,991,62,Hotel,3.7,Città Studi,True,62.0
Dimora Storica,8.1,322,81,Hotel,1.8,Milano Centro,False,81.0
Best Western Blaise & Francis,7.8,600,115,Hotel,3.9,Niguarda,True,115.0
Residence Milano Bicocca,8.6,2012,115,Apartment,6.9,Bicocca - Zara,False,115.0
Hotel Ariston,8.0,1361,201,Hotel,0.7,Milano Centro,False,201.0
Best Western Hotel City,8.4,1232,175,Hotel,2.4,Stazione Centrale,True,175.0
Casa per Ferie Achille Ricci,7.1,390,78,Hotel,5.9,Niguarda,True,78.0
